"","distid","intid","year","drop","grad","math4","math7"
"3096",73180,73,1993,7.5,72.8000030517578,51.9000015258789,29.3999996185303
"3097",73180,73,1994,11.3999996185303,64.1999969482422,49.7000007629395,30.7000007629395
"3098",73180,73,1995,2.80999994277954,89.0999984741211,59.5,36
"3099",73180,73,1996,3.49000000953674,86.5999984741211,58.0999984741211,40.0999984741211
"3100",73180,73,1997,2,92.0999984741211,50,31
"3101",73180,73,1998,4.80000019073486,82.0999984741211,77,38
"3102",73190,73,1992,0.200000002980232,99.1999969482422,77.4000015258789,76.5999984741211
"3103",73190,73,1993,0.600000023841858,97.5,64,76.4000015258789
"3104",73190,73,1994,0,100,74.5999984741211,71.4000015258789
"3105",73190,73,1995,0.189999997615814,99.1999969482422,89.1999969482422,82.1999969482422
"3106",73190,73,1996,0.379999995231628,98.5999984741211,69.0999984741211,62.9000015258789
"3107",73190,73,1997,0.699999988079071,97,82,73
"3108",73190,73,1998,0.699999988079071,96.9000015258789,91,82
"3109",73200,73,1992,0,100,46.7999992370605,38.0999984741211
"3110",73200,73,1993,1.5,94.5999984741211,49.4000015258789,37.0999984741211
"3111",73200,73,1994,1.20000004768372,94.6999969482422,54.4000015258789,53.5
"3112",73200,73,1995,-0.980000019073486,104.099998474121,69.3000030517578,56.2000007629395
"3113",73200,73,1996,-0.740000009536743,104.599998474121,62.0999984741211,61.9000015258789
"3114",73200,73,1997,3.20000004768372,87.5,60,64
"3115",73200,73,1998,1.70000004768372,92.9000015258789,88,74
"3116",73210,73,1992,0.899999976158142,96.5,38.4000015258789,27.7999992370605
"3117",73210,73,1993,3.09999990463257,89.3000030517578,48.4000015258789,41.5
"3118",73210,73,1994,11.1999998092651,63.0999984741211,47.4000015258789,40.5
"3119",73210,73,1995,0.649999976158142,97.5,70.4000015258789,63.4000015258789
"3120",73210,73,1996,5.5,78.5999984741211,66.6999969482422,74.5
"3121",73210,73,1997,4.40000009536743,83.0999984741211,60,57
"3122",73210,73,1998,2.59999990463257,88.9000015258789,95,75
"3123",73230,73,1992,1.89999997615814,91.5999984741211,21.3999996185303,23
"3124",73230,73,1993,1.70000004768372,95.5,44.5999984741211,26.3999996185303
"3125",73230,73,1994,1.60000002384186,93.8000030517578,47,44.5999984741211
"3126",73230,73,1995,3.88000011444092,83.6999969482422,64.4000015258789,52.2000007629395
"3127",73230,73,1996,9.85999965667725,65.8000030517578,55.7000007629395,53.2000007629395
"3128",73230,73,1997,1.79999995231628,92.1999969482422,71,33
"3129",73230,73,1998,4.5,83.5,65,61
"3130",73240,73,1992,4.59999990463257,83.8000030517578,53.4000015258789,33.2999992370605
"3131",73240,73,1993,1.60000002384186,94.0999984741211,52.2000007629395,45.9000015258789
"3132",73240,73,1994,8.10000038146973,72.1999969482422,54.4000015258789,52.7000007629395
"3133",73240,73,1995,0.790000021457672,97.0999984741211,74,66.6999969482422
"3134",73240,73,1996,6.55999994277954,78.5,58.4000015258789,67.4000015258789
"3135",73240,73,1997,5.5,79.5999984741211,59,70
"3136",73240,73,1998,1.29999995231628,94.8000030517578,81,88
"3137",73255,73,1992,3.29999995231628,87.4000015258789,45.4000015258789,33.5999984741211
"3138",73255,73,1993,2.59999990463257,89.1999969482422,47.9000015258789,42.0999984741211
"3139",73255,73,1994,2,93.0999984741211,67.4000015258789,48.4000015258789
"3140",73255,73,1995,9.31999969482422,72.5999984741211,74.4000015258789,58.5
"3141",73255,73,1996,4.09000015258789,85.1999969482422,78,58.7999992370605
"3142",73255,73,1997,0.699999988079071,97.3000030517578,76,58
"3143",73255,73,1998,0.800000011920929,96.3000030517578,87,75
"3144",74000,74,1992,2,92.5,37.2999992370605,30.2000007629395
"3145",74000,74,1993,NA,NA,42.7000007629395,37
"3146",74000,74,1994,5.5,79.8000030517578,52.5,50.9000015258789
"3147",74000,74,1995,0,NA,61.9000015258789,50.9000015258789
"3148",74000,74,1996,3.98000001907349,85.3000030517578,57.5999984741211,60.9000015258789
"3149",74000,74,1997,NA,NA,53,54
"3150",74000,74,1998,NA,NA,71,66
"3151",74010,74,1992,1.70000004768372,94.0999984741211,34.7999992370605,24.5
"3152",74010,74,1993,2.20000004768372,91.1999969482422,44.7999992370605,32.9000015258789
"3153",74010,74,1994,7.90000009536743,71.8000030517578,46.9000015258789,45.9000015258789
"3154",74010,74,1995,3.75,85.9000015258789,61.7000007629395,50.9000015258789
"3155",74010,74,1996,6.40999984741211,76.8000030517578,57.5,57.0999984741211
"3156",74010,74,1997,4.09999990463257,84.1999969482422,53,48
"3157",74010,74,1998,4.19999980926514,83.0999984741211,67,58
"3158",74030,74,1992,2.40000009536743,90.8000030517578,35.2999992370605,16.2999992370605
"3159",74030,74,1993,0,NA,36.2000007629395,30.2000007629395
"3160",74030,74,1994,3.5,87.1999969482422,60.4000015258789,54.2999992370605
"3161",74030,74,1995,3.4300000667572,93.8000030517578,68.0999984741211,45.5999984741211
"3162",74030,74,1996,-0.28999999165535,109.199996948242,74.6999969482422,61.5999984741211
"3163",74030,74,1997,4.69999980926514,81.5,69,50
"3164",74030,74,1998,6.30000019073486,77.4000015258789,72,77
"3165",74040,74,1992,1,96,34.2000007629395,26.5
"3166",74040,74,1993,3.70000004768372,86.8000030517578,42.5999984741211,42.2000007629395
"3167",74040,74,1994,3.59999990463257,87.6999969482422,44.9000015258789,37.7999992370605
"3168",74040,74,1995,4.76999998092651,87.0999984741211,62.7000007629395,42.5999984741211
"3169",74040,74,1996,3.50999999046326,87.6999969482422,48.7999992370605,49.2000007629395
"3170",74040,74,1997,1.10000002384186,95.0999984741211,35,47
"3171",74040,74,1998,3.70000004768372,86.5999984741211,80,55
"3172",74050,74,1992,2.70000004768372,89.3000030517578,34.2999992370605,38.5999984741211
"3173",74050,74,1993,6.19999980926514,76.9000015258789,54.2000007629395,31.7999992370605
"3174",74050,74,1994,3,88.3000030517578,49.9000015258789,47.0999984741211
"3175",74050,74,1995,2.02999997138977,91.9000015258789,59,44.0999984741211
"3176",74050,74,1996,3.40000009536743,87.1999969482422,59,66.5
"3177",74050,74,1997,4.09999990463257,84.6999969482422,58,56
"3178",74050,74,1998,6.09999990463257,77.5999984741211,77,72
"3179",74100,74,1992,2,92.4000015258789,39.7000007629395,32.4000015258789
"3180",74100,74,1993,1.60000002384186,93.8000030517578,45.0999984741211,63.7999992370605
"3181",74100,74,1994,4.09999990463257,84.5,48.5,59.2999992370605
"3182",74100,74,1995,2.69000005722046,90.8000030517578,68.3000030517578,54.4000015258789
"3183",74100,74,1996,-0.720000028610229,102.099998474121,53.0999984741211,70.4000015258789
"3184",74100,74,1997,1.5,93.4000015258789,46,73
"3185",74100,74,1998,3.90000009536743,84.4000015258789,76,74
"3186",74120,74,1992,1.60000002384186,93.6999969482422,40,31.7000007629395
"3187",74120,74,1993,4.09999990463257,86.0999984741211,34.9000015258789,18.2000007629395
"3188",74120,74,1994,3.90000009536743,85.1999969482422,54.7999992370605,58.2000007629395
"3189",74120,74,1995,4.82000017166138,82.5,53.5999984741211,50
"3190",74120,74,1996,3.23000001907349,87.9000015258789,40.7999992370605,47.5999984741211
"3191",74120,74,1997,4.69999980926514,83.0999984741211,41,42
"3192",74120,74,1998,3.90000009536743,84.1999969482422,70,67
"3193",74130,74,1992,2.20000004768372,91.0999984741211,42.7000007629395,41.2000007629395
"3194",74130,74,1993,8.80000019073486,69.3000030517578,41,39.5999984741211
"3195",74130,74,1994,5,83.6999969482422,61.9000015258789,53.5999984741211
"3196",74130,74,1995,2.23000001907349,91.5,56.9000015258789,83.9000015258789
"3197",74130,74,1996,4.01000022888184,85.4000015258789,52.2999992370605,75.9000015258789
"3198",74130,74,1997,7.69999980926514,72.5,57,80
"3199",74130,74,1998,1.89999997615814,92.6999969482422,66,83
"3200",75010,75,1992,4.40000009536743,84.5,39.5999984741211,33.2000007629395
"3201",75010,75,1993,2.09999990463257,91.4000015258789,34,29.8999996185303
"3202",75010,75,1994,4.59999990463257,83.5999984741211,60.2000007629395,39.5999984741211
"3203",75010,75,1995,5.51000022888184,79.6999969482422,67.1999969482422,37.7000007629395
"3204",75010,75,1996,1.92999994754791,93.1999969482422,56.7999992370605,54.4000015258789
"3205",75010,75,1997,7.30000019073486,73.3000030517578,67,50
"3206",75010,75,1998,7.59999990463257,72,72,61
"3207",75020,75,1992,10.5,63,7.09999990463257,30.7999992370605
"3208",75020,75,1993,5,92,13.6000003814697,NA
"3209",75020,75,1994,17,49.2999992370605,45.5,25
"3210",75020,75,1995,1.87000000476837,92.6999969482422,34.7999992370605,17.3999996185303
"3211",75020,75,1996,8.55000019073486,63,33.2999992370605,30.3999996185303
"3212",75020,75,1997,3.5,88.3000030517578,58,35
"3213",75020,75,1998,10,70.1999969482422,73,35
"3214",75030,75,1992,5.09999990463257,81.9000015258789,13.3000001907349,24.3999996185303
"3215",75030,75,1993,6.5,73.5999984741211,28.6000003814697,32.2000007629395
"3216",75030,75,1994,3.20000004768372,89.5,58.9000015258789,46.5999984741211
"3217",75030,75,1995,1.13999998569489,98.0999984741211,63.5,42.5999984741211
"3218",75030,75,1996,8.90999984741211,69.8000030517578,60.7000007629395,44.7999992370605
"3219",75030,75,1997,0.800000011920929,96.4000015258789,69,45
"3220",75030,75,1998,5.80000019073486,77.8000030517578,82,67
"3221",75040,75,1992,1.89999997615814,93.8000030517578,25,23.2000007629395
"3222",75040,75,1993,4.09999990463257,86.4000015258789,27.7000007629395,28.2000007629395
"3223",75040,75,1994,9.19999980926514,66.6999969482422,39.2000007629395,24.7000007629395
"3224",75040,75,1995,1.5900000333786,93.9000015258789,54.4000015258789,26.7000007629395
"3225",75040,75,1996,4.71999979019165,80.8000030517578,40,33.7999992370605
"3226",75040,75,1997,3.09999990463257,86.5,35,29
"3227",75040,75,1998,13.8000001907349,54.5999984741211,59,51
"3228",75050,75,1992,2.09999990463257,91.5999984741211,43.9000015258789,30.2999992370605
"3229",75050,75,1993,7.5,73.3000030517578,54.7000007629395,56.0999984741211
"3230",75050,75,1994,4,85.1999969482422,51.5,41.5999984741211
"3231",75050,75,1995,5.90999984741211,77.1999969482422,59.5,42.7000007629395
"3232",75050,75,1996,4.07000017166138,84.6999969482422,57.7000007629395,48.4000015258789
"3233",75050,75,1997,6.09999990463257,77.5,55,56
"3234",75050,75,1998,5.90000009536743,77.6999969482422,72,56
"3235",75060,75,1992,-2.5,115.699996948242,27.2999992370605,50
"3236",75060,75,1993,6.69999980926514,77.1999969482422,40,30.3999996185303
"3237",75060,75,1994,3,87.4000015258789,31.5,48.7999992370605
"3238",75060,75,1995,8.92000007629395,75.4000015258789,56.5999984741211,32.0999984741211
"3239",75060,75,1996,8.85000038146973,72,55.2999992370605,40.4000015258789
"3240",75060,75,1997,5.09999990463257,78.3000030517578,58,32
"3241",75060,75,1998,9,69,70,44
"3242",75070,75,1992,7.40000009536743,72.6999969482422,35.0999984741211,25.7000007629395
"3243",75070,75,1993,3.40000009536743,85.1999969482422,29.5,30.7999992370605
"3244",75070,75,1994,4.30000019073486,83.8000030517578,38.7999992370605,39.2000007629395
"3245",75070,75,1995,5.84000015258789,78.9000015258789,44.7000007629395,39.7000007629395
"3246",75070,75,1996,3.6800000667572,85,32.0999984741211,33
"3247",75070,75,1997,7.5,74.9000015258789,40,32
"3248",75070,75,1998,5.90000009536743,77.9000015258789,56,44
"3249",75080,75,1992,-1.20000004768372,104.800003051758,23.7000007629395,27.5
"3250",75080,75,1993,10.6000003814697,63.4000015258789,48.4000015258789,37.2999992370605
"3251",75080,75,1994,0.800000011920929,96.6999969482422,53.0999984741211,42.5999984741211
"3252",75080,75,1995,-3.70000004768372,117.099998474121,55.0999984741211,32.0999984741211
"3253",75080,75,1996,1.98000001907349,92.4000015258789,56.4000015258789,54.9000015258789
"3254",75080,75,1997,3.20000004768372,87.1999969482422,54,51
"3255",75080,75,1998,2,91.3000030517578,70,53
"3256",75100,75,1992,NA,NA,46.7000007629395,27.7999992370605
"3257",75100,75,1993,NA,NA,21.1000003814697,28.6000003814697
"3258",75100,75,1994,0,NA,52.2000007629395,38.9000015258789
"3259",75100,75,1995,0,NA,55,43.7999992370605
"3260",75100,75,1996,0,NA,64.3000030517578,75
"3261",75100,75,1997,NA,NA,56,78
"3262",75100,75,1998,NA,NA,75,84
"3263",76060,76,1992,0.699999988079071,97.6999969482422,50,49.2999992370605
"3264",76060,76,1993,0,100,57,51.5999984741211
"3265",76060,76,1994,0.300000011920929,98.6999969482422,46.2999992370605,43.4000015258789
"3266",76060,76,1995,1.69000005722046,93.0999984741211,69.3000030517578,53.5
"3267",76060,76,1996,4.53000020980835,82.8000030517578,81.1999969482422,74
"3268",76060,76,1997,5.80000019073486,78.8000030517578,79,57
"3269",76060,76,1998,1.20000004768372,95.3000030517578,85,74
"3270",76070,76,1992,0,100,25.5,42.2000007629395
"3271",76070,76,1993,0,97,22.3999996185303,58.2999992370605
"3272",76070,76,1994,6.40000009536743,74.0999984741211,37.7000007629395,62.2000007629395
"3273",76070,76,1995,0.5,97.5,52.4000015258789,68.5999984741211
"3274",76070,76,1996,-3.24000000953674,112.699996948242,48.0999984741211,64.8000030517578
"3275",76070,76,1997,1.79999995231628,93.5999984741211,55,44
"3276",76070,76,1998,3.5,85.5999984741211,47,73
"3277",76080,76,1992,2.20000004768372,91.5999984741211,22.5,31.5
"3278",76080,76,1993,0.300000011920929,98.6999969482422,44.0999984741211,38.7000007629395
"3279",76080,76,1994,2.70000004768372,89.8000030517578,45.4000015258789,58.9000015258789
"3280",76080,76,1995,1.45000004768372,93.4000015258789,59.7999992370605,69.6999969482422
"3281",76080,76,1996,3.10999989509583,88.3000030517578,48.9000015258789,73.5
"3282",76080,76,1997,4,85.4000015258789,45,75
"3283",76080,76,1998,3.90000009536743,86.9000015258789,76,80
"3284",76090,76,1992,3.79999995231628,86.0999984741211,34.5999984741211,26.2000007629395
"3285",76090,76,1993,3.79999995231628,86.3000030517578,32.0999984741211,45.5
"3286",76090,76,1994,1.39999997615814,94.5,39,50.7000007629395
"3287",76090,76,1995,5.32999992370605,80.9000015258789,55.4000015258789,43.2000007629395
"3288",76090,76,1996,8.94999980926514,67.3000030517578,50.5999984741211,43.4000015258789
"3289",76090,76,1997,2.40000009536743,90.6999969482422,33,51
"3290",76090,76,1998,4.69999980926514,82.5,72,58
"3291",76140,76,1992,1.79999995231628,92.8000030517578,31.3999996185303,29
"3292",76140,76,1993,3.59999990463257,85.1999969482422,49,33
"3293",76140,76,1994,2.70000004768372,90.5999984741211,51.9000015258789,45
"3294",76140,76,1995,6.78999996185303,75.6999969482422,60.4000015258789,42.5
"3295",76140,76,1996,3.90000009536743,85.5,62.0999984741211,46.9000015258789
"3296",76140,76,1997,6.19999980926514,80.6999969482422,70,34
"3297",76140,76,1998,5.19999980926514,79.0999984741211,84,54
"3298",76180,76,1992,0.600000023841858,97.6999969482422,21.2999992370605,38.0999984741211
"3299",76180,76,1993,1.79999995231628,89.6999969482422,35.9000015258789,41.2000007629395
"3300",76180,76,1994,2.20000004768372,91.4000015258789,27.8999996185303,26.2999992370605
"3301",76180,76,1995,1.20000004768372,94.6999969482422,63.9000015258789,44.4000015258789
"3302",76180,76,1996,3.50999999046326,86.6999969482422,68.0999984741211,73.8000030517578
"3303",76180,76,1997,2.09999990463257,90.9000015258789,59,64
"3304",76180,76,1998,2.70000004768372,89,39,64
"3305",76210,76,1992,0.899999976158142,96.5,47.0999984741211,43.4000015258789
"3306",76210,76,1993,-2.09999990463257,108.300003051758,48.5999984741211,53.5
"3307",76210,76,1994,0.200000002980232,99.0999984741211,39.2999992370605,62
"3308",76210,76,1995,0.649999976158142,97.4000015258789,64.5999984741211,62.7000007629395
"3309",76210,76,1996,2.20000004768372,90.8000030517578,68.9000015258789,71.5999984741211
"3310",76210,76,1997,1.89999997615814,92.1999969482422,65,51
"3311",76210,76,1998,0,100,71,56
"3312",77010,21,1992,3.20000004768372,86.5,41.7000007629395,30.6000003814697
"3313",77010,21,1993,4.40000009536743,85.5,41.5999984741211,38
"3314",77010,21,1994,4.40000009536743,83.3000030517578,45.2999992370605,43.7999992370605
"3315",77010,21,1995,0.779999971389771,96.8000030517578,62.2000007629395,50.5
"3316",77010,21,1996,0.540000021457672,97.6999969482422,73.1999969482422,56.4000015258789
"3317",77010,21,1997,1.79999995231628,92.5999984741211,69,67
"3318",77010,21,1998,2.40000009536743,90.8000030517578,95,66
"3319",78020,78,1992,3.79999995231628,85.3000030517578,29.1000003814697,13.3000001907349
"3320",78020,78,1993,2.59999990463257,89.8000030517578,46.0999984741211,40
"3321",78020,78,1994,4.59999990463257,83.0999984741211,34.5999984741211,37.7000007629395
"3322",78020,78,1995,4.23000001907349,84,51.4000015258789,50.7000007629395
"3323",78020,78,1996,2.25,91.3000030517578,48.2000007629395,35.5
"3324",78020,78,1997,3.90000009536743,85.5999984741211,41,36
"3325",78020,78,1998,4.40000009536743,84.8000030517578,76,64
"3326",78030,78,1992,2.09999990463257,91.5,34,26.2000007629395
"3327",78030,78,1993,2.29999995231628,91.1999969482422,41.5999984741211,43.5
"3328",78030,78,1994,10.3999996185303,61.9000015258789,58.9000015258789,36.5999984741211
"3329",78030,78,1995,5.13000011444092,81.0999984741211,63.5999984741211,37.7000007629395
"3330",78030,78,1996,5.32999992370605,79.9000015258789,58.4000015258789,49.7000007629395
"3331",78030,78,1997,8.80000019073486,69.5,56,45
"3332",78030,78,1998,6.09999990463257,76.5,71,56
"3333",78040,78,1992,3,88.5999984741211,33.2999992370605,49.5
"3334",78040,78,1993,3.70000004768372,85.6999969482422,47.0999984741211,37.5
"3335",78040,78,1994,1.89999997615814,92.6999969482422,48.9000015258789,34.2000007629395
"3336",78040,78,1995,5.1399998664856,80.4000015258789,68.5999984741211,43.5
"3337",78040,78,1996,2,92.0999984741211,88.9000015258789,56.2999992370605
"3338",78040,78,1997,2.40000009536743,90.3000030517578,86,57
"3339",78040,78,1998,5.90000009536743,77.0999984741211,93,70
"3340",78060,78,1992,2.29999995231628,91.3000030517578,21.7000007629395,22.6000003814697
"3341",78060,78,1993,11.8999996185303,63.5,33.2999992370605,32.7000007629395
"3342",78060,78,1994,9.60000038146973,70.6999969482422,46.5999984741211,44.7000007629395
"3343",78060,78,1995,8.25,74.5,45.5,47.2999992370605
"3344",78060,78,1996,-4.09000015258789,116.900001525879,60.4000015258789,46
"3345",78060,78,1997,3.29999995231628,86,61,37
"3346",78060,78,1998,4.40000009536743,81.4000015258789,83,50
"3347",78070,78,1992,2.09999990463257,92.1999969482422,56.9000015258789,41.9000015258789
"3348",78070,78,1993,3.20000004768372,87.4000015258789,50,35.9000015258789
"3349",78070,78,1994,3.59999990463257,87.0999984741211,48.2000007629395,48.2000007629395
"3350",78070,78,1995,4.30000019073486,83.8000030517578,55.0999984741211,76.5
"3351",78070,78,1996,1.8400000333786,92.8000030517578,58,68.4000015258789
"3352",78070,78,1997,3.79999995231628,85.8000030517578,70,52
"3353",78070,78,1998,1.60000002384186,93.8000030517578,88,78
"3354",78080,78,1992,4.80000019073486,86.4000015258789,27.3999996185303,36.0999984741211
"3355",78080,78,1993,2.90000009536743,89.5999984741211,45.7000007629395,29.2000007629395
"3356",78080,78,1994,5.80000019073486,78.0999984741211,43.4000015258789,41.5999984741211
"3357",78080,78,1995,2.89000010490417,93.1999969482422,45.7999992370605,52.5
"3358",78080,78,1996,4.23999977111816,83.0999984741211,50.5999984741211,45.9000015258789
"3359",78080,78,1997,4.40000009536743,81.9000015258789,69,44
"3360",78080,78,1998,3.70000004768372,85.3000030517578,65,49
"3361",78100,78,1992,1.5,94.4000015258789,48.7000007629395,36.7999992370605
"3362",78100,78,1993,1.89999997615814,92.5,49.5999984741211,36.5999984741211
"3363",78100,78,1994,3.59999990463257,87.5999984741211,53.4000015258789,58.7000007629395
"3364",78100,78,1995,5.71000003814697,80.5999984741211,69.1999969482422,60
"3365",78100,78,1996,-3.25,114.699996948242,69.4000015258789,54.9000015258789
"3366",78100,78,1997,3.70000004768372,85.8000030517578,63,64
"3367",78100,78,1998,3.79999995231628,85.5999984741211,88,77
"3368",78110,78,1992,2,93,34.5999984741211,35.7000007629395
"3369",78110,78,1993,4.80000019073486,81.5999984741211,33.4000015258789,38.5999984741211
"3370",78110,78,1994,5.09999990463257,80.3000030517578,39.9000015258789,44.4000015258789
"3371",78110,78,1995,-0.340000003576279,101.099998474121,53.5,50.5999984741211
"3372",78110,78,1996,-4.88000011444092,117.099998474121,44.2999992370605,44.5999984741211
"3373",78110,78,1997,2.20000004768372,91.4000015258789,50,48
"3374",78110,78,1998,7.90000009536743,71.6999969482422,68,58
"3375",79010,79,1992,5.59999990463257,79.9000015258789,54.9000015258789,23.1000003814697
"3376",79010,79,1993,-1.70000004768372,108.800003051758,39.2000007629395,27
"3377",79010,79,1994,4.19999980926514,83.4000015258789,60.5,25
"3378",79010,79,1995,9.03999996185303,71.8000030517578,59.5999984741211,32.7000007629395
"3379",79010,79,1996,8.09000015258789,71.9000015258789,72.6999969482422,48.0999984741211
"3380",79010,79,1997,9.30000019073486,65,49,50
"3381",79010,79,1998,0,100,66,53
"3382",79020,79,1992,6.09999990463257,78.4000015258789,39.4000015258789,35.5999984741211
"3383",79020,79,1993,1.29999995231628,94.4000015258789,44.7999992370605,38.5999984741211
"3384",79020,79,1994,3.5,87,45.4000015258789,48.5999984741211
"3385",79020,79,1995,7.61999988555908,73.3000030517578,52,52.2000007629395
"3386",79020,79,1996,7.78999996185303,72.6999969482422,52.2000007629395,57.5999984741211
"3387",79020,79,1997,5.40000009536743,78.3000030517578,47,66
"3388",79020,79,1998,0.100000001490116,99.1999969482422,66,61
"3389",79030,79,1992,4.30000019073486,84.1999969482422,38.7000007629395,42.9000015258789
"3390",79030,79,1993,3,90,49.5999984741211,32.5999984741211
"3391",79030,79,1994,14.3000001907349,56.0999984741211,51.5999984741211,46
"3392",79030,79,1995,5.15999984741211,99,50.9000015258789,55.5999984741211
"3393",79030,79,1996,7.96999979019165,74.6999969482422,73.8000030517578,58.7000007629395
"3394",79030,79,1997,4,85,66,53
"3395",79030,79,1998,2.29999995231628,91.0999984741211,80,68
"3396",79080,79,1992,5.30000019073486,80.8000030517578,37.2000007629395,22.3999996185303
"3397",79080,79,1993,10.3999996185303,66.3000030517578,20.6000003814697,46.2999992370605
"3398",79080,79,1994,3.29999995231628,86.1999969482422,39.2999992370605,35.5
"3399",79080,79,1995,8.84000015258789,66.9000015258789,47.9000015258789,49.2000007629395
"3400",79080,79,1996,4.3899998664856,83,58.2000007629395,21.3999996185303
"3401",79080,79,1997,5.40000009536743,81.5999984741211,38,41
"3402",79080,79,1998,8.60000038146973,70,84,52
"3403",79090,79,1992,2.5,89,41.9000015258789,24.7999992370605
"3404",79090,79,1993,0,NA,41.4000015258789,28.3999996185303
"3405",79090,79,1994,0.300000011920929,99.0999984741211,28.7000007629395,32.2999992370605
"3406",79090,79,1995,8.3100004196167,69.3000030517578,52.5999984741211,43.7000007629395
"3407",79090,79,1996,4.65999984741211,82.9000015258789,43.7999992370605,42.5999984741211
"3408",79090,79,1997,4.09999990463257,84.5,59,32
"3409",79090,79,1998,3.79999995231628,85.9000015258789,72,47
"3410",79100,79,1992,3.59999990463257,87,27.7999992370605,29.7999992370605
"3411",79100,79,1993,12.5,58.2999992370605,41.5999984741211,43.5
"3412",79100,79,1994,4.5,82.6999969482422,37.7999992370605,52.0999984741211
"3413",79100,79,1995,10.7600002288818,66.4000015258789,40.5999984741211,47.2000007629395
"3414",79100,79,1996,0.920000016689301,96.5,42.0999984741211,64.5999984741211
"3415",79100,79,1997,5.30000019073486,79.6999969482422,48,57
"3416",79100,79,1998,3.70000004768372,85.4000015258789,71,72
"3417",79110,79,1992,2.40000009536743,90.5999984741211,38.7999992370605,39.7000007629395
"3418",79110,79,1993,3.40000009536743,87.6999969482422,39,47.5999984741211
"3419",79110,79,1994,1.29999995231628,94.9000015258789,46.4000015258789,60
"3420",79110,79,1995,4.5,83.3000030517578,61.0999984741211,60.2000007629395
"3421",79110,79,1996,4.73000001907349,82.3000030517578,61.0999984741211,48.7999992370605
"3422",79110,79,1997,1.20000004768372,94.8000030517578,61,84
"3423",79110,79,1998,2.90000009536743,89.3000030517578,78,82
"3424",79145,79,1992,0.600000023841858,97.1999969482422,25,32.7999992370605
"3425",79145,79,1993,1.20000004768372,95.0999984741211,54.4000015258789,49.2000007629395
"3426",79145,79,1994,4.30000019073486,84.0999984741211,68.9000015258789,41.9000015258789
"3427",79145,79,1995,2.47000002861023,89.3000030517578,49.2000007629395,58.2000007629395
"3428",79145,79,1996,-0.600000023841858,102.699996948242,49.0999984741211,71.4000015258789
"3429",79145,79,1997,1.39999997615814,94.3000030517578,64,63
"3430",79145,79,1998,2,91.5,64,74
"3431",79150,79,1992,1.70000004768372,91.1999969482422,17.3999996185303,22.2000007629395
"3432",79150,79,1993,2.79999995231628,90.9000015258789,33.0999984741211,39
"3433",79150,79,1994,0.800000011920929,97.0999984741211,34.5,28.1000003814697
"3434",79150,79,1995,1.27999997138977,93.8000030517578,56.5,34.5
"3435",79150,79,1996,23.4400005340576,NA,35.7999992370605,40.2999992370605
"3436",79150,79,1997,7.59999990463257,70,56,42
"3437",79150,79,1998,7,74.4000015258789,65,63
"3438",80000,80,1992,5.90000009536743,78.5,37.5999984741211,32.7999992370605
"3439",80000,80,1993,4.40000009536743,83.4000015258789,45.5999984741211,35.5999984741211
"3440",80000,80,1994,7.40000009536743,73.9000015258789,44.2000007629395,43.4000015258789
"3441",80000,80,1995,4.34999990463257,85,60.9000015258789,48.9000015258789
"3442",80000,80,1996,24.1200008392334,34.2999992370605,56.4000015258789,49.9000015258789
"3443",80000,80,1997,5.09999990463257,80.5999984741211,54,50
"3444",80000,80,1998,NA,NA,70,65
"3445",80010,80,1992,9.60000038146973,66.8000030517578,33.7999992370605,34.2999992370605
"3446",80010,80,1993,4.69999980926514,81.8000030517578,47.7999992370605,43.5
"3447",80010,80,1994,12.1999998092651,59.4000015258789,46.2000007629395,47
"3448",80010,80,1995,10.4499998092651,66.0999984741211,66.5,49.7999992370605
"3449",80010,80,1996,7.78000020980835,72.0999984741211,49.5,45.9000015258789
"3450",80010,80,1997,8.39999961853027,68.9000015258789,59,47
"3451",80010,80,1998,10.5,62.7999992370605,73,73
"3452",80020,80,1992,7,75,19.7999992370605,31.5
"3453",80020,80,1993,14.8000001907349,53.0999984741211,23.5,27.6000003814697
"3454",80020,80,1994,10.1000003814697,68.5999984741211,26.5,41.7000007629395
"3455",80020,80,1995,-4.51999998092651,124.900001525879,38.5999984741211,41.2999992370605
"3456",80020,80,1996,46.7200012207031,NA,30.6000003814697,44.2000007629395
"3457",80020,80,1997,2.90000009536743,90.3000030517578,26,35
"3458",80020,80,1998,3.90000009536743,87.8000030517578,38,61
"3459",80050,80,1992,3.20000004768372,91,33.5999984741211,28.7999992370605
"3460",80050,80,1993,5.5,80,26.8999996185303,41.5999984741211
"3461",80050,80,1994,6.19999980926514,81.8000030517578,35.7000007629395,41.2999992370605
"3462",80050,80,1995,9.68000030517578,70.3000030517578,42.7000007629395,40.5999984741211
"3463",80050,80,1996,4.11999988555908,85.8000030517578,43.4000015258789,28.2000007629395
"3464",80050,80,1997,2.70000004768372,87.5,41,28
"3465",80050,80,1998,3,88.0999984741211,78,43
"3466",80090,80,1992,14.6000003814697,55,15.6999998092651,11
"3467",80090,80,1993,13.1999998092651,59.2999992370605,21.8999996185303,19.1000003814697
"3468",80090,80,1994,18.5,41.7000007629395,20,24.7999992370605
"3469",80090,80,1995,19.8299999237061,48.7000007629395,51.9000015258789,31.6000003814697
"3470",80090,80,1996,11.9399995803833,67.9000015258789,43.9000015258789,28.6000003814697
"3471",80090,80,1997,18.2000007629395,46,44,25
